file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim,img_caption,img_intro_paragraph,img_album_uri,img_ext_descr
1814,/2024-11-17,PXL_20241117_052521192.jpg,5235546,37.551425,126.988319,4080,3072,2024:11:17 14:25:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.808,2024-11-17/PXL_20241117_052400720.jpg,F,0.808241,,,,
1815,/2024-11-17,PXL_20241117_052604443.jpg,4352985,37.551425,126.988319,3072,4080,2024:11:17 14:26:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.480,2024-11-17/PXL_20241117_052400720.jpg,F,0.772840,,,,
1816,/2024-11-17,PXL_20241117_052607850.jpg,4688448,37.551425,126.988319,3072,4080,2024:11:17 14:26:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.391,2024-11-17/PXL_20241117_052400720.jpg,F,0.781542,,,,
1817,/2024-11-17,PXL_20241117_052626250.jpg,5399915,37.551425,126.988319,4080,3072,2024:11:17 14:26:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.437,2024-11-17/PXL_20241117_052400720.jpg,F,0.759205,,,,
1818,/2024-11-17,PXL_20241117_052705129.PANO.jpg,5019094,37.551892,126.987981,4974,1583,2024:11:17 14:27:10,0,Google,Pixel 8 Pro,0, ,tbd,4,,4.500,,F,-1,,,,
1819,/2024-11-17,PXL_20241117_052850746.jpg,2649206,37.551408,126.988331,2736,3648,2024:11:17 14:28:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.572,2024-11-17/PXL_20241117_052851716.jpg,F,0.976251,,,,
1820,/2024-11-17,PXL_20241117_052851716.jpg,2711850,37.551408,126.988331,2736,3648,2024:11:17 14:28:51,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.855,,T,-1,,,,
1821,/2024-11-17,PXL_20241117_052855230.jpg,2452711,37.551408,126.988331,2736,3648,2024:11:17 14:28:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.438,2024-11-17/PXL_20241117_052851716.jpg,F,0.939925,,,,
1822,/2024-11-17,PXL_20241117_052900010.jpg,2589867,37.551408,126.988331,2736,3648,2024:11:17 14:29:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.463,2024-11-17/PXL_20241117_052851716.jpg,F,0.940601,,,,
1823,/2024-11-17,PXL_20241117_052903166.jpg,2577768,37.551408,126.988331,2736,3648,2024:11:17 14:29:03,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.535,2024-11-17/PXL_20241117_052851716.jpg,F,0.926521,,,,
1824,/2024-11-17,PXL_20241117_052907952.jpg,2112753,37.551408,126.988331,2736,3648,2024:11:17 14:29:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.598,2024-11-17/PXL_20241117_052851716.jpg,F,0.926438,,,,
1825,/2024-11-17,PXL_20241117_052939428.jpg,3721719,37.551408,126.988331,3072,4080,2024:11:17 14:29:39,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.722,2024-11-17/PXL_20241117_053155200.PANO.jpg,F,0.824213,,,,
1826,/2024-11-17,PXL_20241117_053032757.jpg,2851031,37.551581,126.988072,3072,4080,2024:11:17 14:30:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.582,2024-11-17/PXL_20241117_053155200.PANO.jpg,F,0.846802,,,,
1827,/2024-11-17,PXL_20241117_053035178.jpg,3490879,37.551581,126.988072,3072,4080,2024:11:17 14:30:35,0232,Google,Pixel 8 Pro,1, ,best,5,,4.673,2024-11-17/PXL_20241117_053155200.PANO.jpg,F,0.835809,North Seoul Tower,,https://photos.app.goo.gl/CGYW2m1f4ZDKdWdC6,
1828,/2024-11-17,PXL_20241117_053155200.PANO.jpg,1094488,37.551581,126.988072,1617,4086,2024:11:17 14:31:59,0,Google,Pixel 8 Pro,0, ,ok,3,,5.040,,T,-1,,,,
1829,/2024-11-17,PXL_20241117_053241120.PANO.jpg,1136961,37.551639,126.988103,1584,3906,2024:11:17 14:32:45,0,Google,Pixel 8 Pro,0, ,dup,2,,4.763,2024-11-17/PXL_20241117_053155200.PANO.jpg,F,0.925347,,,,
1830,/2024-11-17,PXL_20241117_060008553.jpg,3710536,37.551103,126.988597,4080,3072,2024:11:17 15:00:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.263,2024-11-17/PXL_20241117_060123220.jpg,F,0.752027,,,,
1831,/2024-11-17,PXL_20241117_060027772.jpg,3582791,37.551103,126.988597,4080,3072,2024:11:17 15:00:27,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.448,2024-11-17/PXL_20241117_060123220.jpg,F,0.758442,,,,
1832,/2024-11-17,PXL_20241117_060033016.jpg,3556412,37.551103,126.988597,4080,3072,2024:11:17 15:00:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.485,2024-11-17/PXL_20241117_060211489.jpg,F,0.824254,,,,
1833,/2024-11-17,PXL_20241117_060040204.jpg,1675345,37.551103,126.988597,4080,3072,2024:11:17 15:00:40,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.653,2024-11-17/PXL_20241117_061429693.jpg,F,0.765404,,,,
1834,/2024-11-17,PXL_20241117_060107578.jpg,3123440,37.551103,126.988597,4080,3072,2024:11:17 15:01:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.107,2024-11-17/PXL_20241117_060123220.jpg,F,0.804405,,,,
1835,/2024-11-17,PXL_20241117_060115771.jpg,3147701,37.551103,126.988597,4080,3072,2024:11:17 15:01:15,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.437,2024-11-17/PXL_20241117_060123220.jpg,F,0.940232,,,,
1836,/2024-11-17,PXL_20241117_060123220.jpg,2983118,37.551103,126.988597,4080,3072,2024:11:17 15:01:23,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.636,,T,-1,,,,
1837,/2024-11-17,PXL_20241117_060142484.jpg,3299156,37.551103,126.988597,4080,3072,2024:11:17 15:01:42,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.340,2024-11-17/PXL_20241117_060211489.jpg,F,0.831632,,,,
1838,/2024-11-17,PXL_20241117_060150923.jpg,3789219,37.551103,126.988597,4080,3072,2024:11:17 15:01:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.478,2024-11-17/PXL_20241117_060123220.jpg,F,0.902603,,,,
1839,/2024-11-17,PXL_20241117_060208689.jpg,2204828,37.551103,126.988597,4080,3072,2024:11:17 15:02:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.539,2024-11-17/PXL_20241117_060211489.jpg,F,0.911801,,,,
1840,/2024-11-17,PXL_20241117_060211489.jpg,2848738,37.551103,126.988597,4080,3072,2024:11:17 15:02:11,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.650,,T,-1,,,,
1841,/2024-11-17,PXL_20241117_060221123.jpg,2363809,37.551103,126.988597,4080,3072,2024:11:17 15:02:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.206,2024-11-17/PXL_20241117_060211489.jpg,F,0.883055,,,,
1842,/2024-11-17,PXL_20241117_060442892.jpg,3217147,37.551806,126.988131,4080,3072,2024:11:17 15:04:42,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.427,,F,-1,,,,
1843,/2024-11-17,PXL_20241117_060625076.jpg,3161864,37.552083,126.9885,4080,3072,2024:11:17 15:06:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.193,2024-11-17/PXL_20241117_060211489.jpg,F,0.793756,,,,
1844,/2024-11-17,PXL_20241117_060637611.jpg,4311448,37.552083,126.9885,4080,3072,2024:11:17 15:06:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.726,2024-11-17/PXL_20241117_061429693.jpg,F,0.750504,,,,
1845,/2024-11-17,PXL_20241117_060714713.PANO.jpg,5813530,37.552083,126.9885,8650,1614,2024:11:17 15:07:24,0,Google,Pixel 8 Pro,0, ,tbd,4,,4.364,,F,-1,,,,
1846,/2024-11-17,PXL_20241117_060751918.jpg,4810510,37.551892,126.988781,4080,3072,2024:11:17 15:07:51,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.523,2024-11-17/PXL_20241117_061429693.jpg,F,0.775451,,,,
1847,/2024-11-17,PXL_20241117_060804203.jpg,3025443,37.551892,126.988781,4080,3072,2024:11:17 15:08:04,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.312,,F,-1,,,,
1848,/2024-11-17,PXL_20241117_060848585.jpg,2311114,37.551892,126.988781,4080,3072,2024:11:17 15:08:48,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.288,,T,-1,,,,
1849,/2024-11-17,PXL_20241117_060851952.jpg,2651040,37.551892,126.988781,4080,3072,2024:11:17 15:08:51,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.207,2024-11-17/PXL_20241117_060848585.jpg,F,0.848077,,,,
1850,/2024-11-17,PXL_20241117_061104820.jpg,2481734,37.5519,126.988606,3648,2736,2024:11:17 15:11:04,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.537,,T,-1,,,,
1851,/2024-11-17,PXL_20241117_061108553.jpg,2762630,37.5519,126.988606,3648,2736,2024:11:17 15:11:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.335,2024-11-17/PXL_20241117_052851716.jpg,F,0.754239,,,,
1852,/2024-11-17,PXL_20241117_061109206.jpg,2703507,37.5519,126.988606,3648,2736,2024:11:17 15:11:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.535,2024-11-17/PXL_20241117_052851716.jpg,F,0.766148,,,,
1853,/2024-11-17,PXL_20241117_061110069.jpg,2653325,37.5519,126.988606,3648,2736,2024:11:17 15:11:10,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.468,2024-11-17/PXL_20241117_052851716.jpg,F,0.751291,,,,
1854,/2024-11-17,PXL_20241117_061421059.jpg,3436821,37.551886,126.988717,4080,3072,2024:11:17 15:14:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.208,2024-11-17/PXL_20241117_060211489.jpg,F,0.803924,,,,
1855,/2024-11-17,PXL_20241117_061426310.jpg,4296559,37.551886,126.988717,4080,3072,2024:11:17 15:14:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.801,2024-11-17/PXL_20241117_061429693.jpg,F,0.816235,,,,
1856,/2024-11-17,PXL_20241117_061429693.jpg,3860067,37.551886,126.988717,4080,3072,2024:11:17 15:14:29,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.939,,T,-1,,,,
1857,/2024-11-17,PXL_20241117_061435077.jpg,4297716,37.551886,126.988717,4080,3072,2024:11:17 15:14:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.718,2024-11-17/PXL_20241117_061429693.jpg,F,0.872300,,,,
1858,/2024-11-17,PXL_20241117_061501395.PANO.jpg,3772989,37.551886,126.988717,5034,1615,2024:11:17 15:15:05,0,Google,Pixel 8 Pro,0, ,tbd,3,,4.202,,F,-1,,,,
1859,/2024-11-17,PXL_20241117_061728924.jpg,3811163,37.551561,126.989347,3072,4080,2024:11:17 15:17:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.614,2024-11-17/PXL_20241117_065909795.jpg,F,0.775519,,,,
1860,/2024-11-17,PXL_20241117_061957036.jpg,3742632,37.551611,126.989236,3648,2736,2024:11:17 15:19:57,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.339,2024-11-17/PXL_20241117_052851716.jpg,F,0.758463,,,,
1861,/2024-11-17,PXL_20241117_061958635.jpg,3591247,37.551611,126.989236,3648,2736,2024:11:17 15:19:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.394,2024-11-17/PXL_20241117_061104820.jpg,F,0.767367,,,,
1862,/2024-11-17,PXL_20241117_062023501.jpg,3973804,37.551594,126.989228,3648,2736,2024:11:17 15:20:23,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.147,2024-11-17/PXL_20241117_061104820.jpg,F,0.766599,,,,
1863,/2024-11-17,PXL_20241117_062024396.jpg,4060250,37.551594,126.989228,3648,2736,2024:11:17 15:20:24,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.296,2024-11-17/PXL_20241117_061104820.jpg,F,0.759416,,,,
1864,/2024-11-17,PXL_20241117_062029597.jpg,4005141,37.551594,126.989228,3648,2736,2024:11:17 15:20:29,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.349,,F,-1,,,,
1865,/2024-11-17,PXL_20241117_065745056.jpg,6470612,37.552453,126.987175,4080,3072,2024:11:17 15:57:45,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.353,,F,-1,,,,
1866,/2024-11-17,PXL_20241117_065757740.jpg,6527301,37.552453,126.987175,4080,3072,2024:11:17 15:57:57,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.329,,T,-1,,,,
1867,/2024-11-17,PXL_20241117_065800323.jpg,6770852,37.552453,126.987175,4080,3072,2024:11:17 15:58:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.120,2024-11-17/PXL_20241117_065757740.jpg,F,0.802368,,,,
1868,/2024-11-17,PXL_20241117_065841976.jpg,4776422,37.552453,126.987175,4080,3072,2024:11:17 15:58:41,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.161,,F,-1,,,,
1869,/2024-11-17,PXL_20241117_065909795.jpg,3242242,37.552453,126.987175,4080,3072,2024:11:17 15:59:09,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.738,,T,-1,,,,
1870,/2024-11-17,PXL_20241117_065911744.jpg,3179450,37.552453,126.987175,4080,3072,2024:11:17 15:59:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.447,2024-11-17/PXL_20241117_065909795.jpg,F,0.929571,,,,
1871,/2024-11-17,PXL_20241117_065916594.jpg,2606609,37.552453,126.987175,4080,3072,2024:11:17 15:59:16,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.238,2024-11-17/PXL_20241117_065909795.jpg,F,0.894717,,,,
1872,/2024-11-17,PXL_20241117_065947281.jpg,1748214,37.552453,126.987175,4080,3072,2024:11:17 15:59:47,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.432,,F,-1,,,,
1873,/2024-11-17,PXL_20241117_065956598.jpg,2808580,37.552453,126.987175,4080,3072,2024:11:17 15:59:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.106,2024-11-17/PXL_20241117_065909795.jpg,F,0.786761,,,,
1874,/2024-11-17,PXL_20241117_075132578.jpg,4009894,37.517072,126.97085,4080,3072,2024:11:17 16:51:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.009,2024-11-17/PXL_20241117_075205826.jpg,F,0.811208,,,,
1875,/2024-11-17,PXL_20241117_075150675.jpg,3198035,37.517072,126.97085,4080,3072,2024:11:17 16:51:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.084,2024-11-17/PXL_20241117_075205826.jpg,F,0.907839,,,,
1876,/2024-11-17,PXL_20241117_075205826.jpg,2999108,37.517072,126.97085,4080,3072,2024:11:17 16:52:05,0232,Google,Pixel 8 Pro,1, ,best,5,,5.232,,T,-1,Hangang Art Park Ichon By Han River,,https://photos.app.goo.gl/CGYW2m1f4ZDKdWdC6,
1877,/2024-11-17,PXL_20241117_075232059.jpg,3007954,37.517261,126.970994,4080,3072,2024:11:17 16:52:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.198,2024-11-17/PXL_20241117_075205826.jpg,F,0.905939,,,,
1878,/2024-11-17,PXL_20241117_075239535.jpg,4851389,37.517261,126.970994,3072,4080,2024:11:17 16:52:39,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.367,,F,-1,,,,
1879,/2024-11-17,PXL_20241117_075419206.jpg,3848917,37.518114,126.971017,4080,3072,2024:11:17 16:54:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.836,,T,-1,,,,
1880,/2024-11-17,PXL_20241117_075424275.jpg,3253837,37.518114,126.971017,4080,3072,2024:11:17 16:54:24,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.667,2024-11-17/PXL_20241117_075419206.jpg,F,0.960852,,,,
1881,/2024-11-17,PXL_20241117_075618333.PANO.jpg,7264856,37.516383,126.970831,8630,1586,2024:11:17 16:56:30,0,Google,Pixel 8 Pro,0, ,tbd,3,,4.537,,F,-1,,,,
1882,/2024-11-17,PXL_20241117_075656136.jpg,4513502,37.516428,126.970842,4080,3072,2024:11:17 16:56:56,0232,Google,Pixel 8 Pro,1, ,tbd,4,,5.089,,T,-1,,,,
1883,/2024-11-17,PXL_20241117_075812459.jpg,3096840,37.516636,126.970794,4080,3072,2024:11:17 16:58:12,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.562,,F,-1,,,,
1884,/2024-11-17,PXL_20241117_080804921.jpg,3328801,37.514678,126.977781,3072,4080,2024:11:17 17:08:04,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.399,,F,-1,,,,
1885,/2024-11-17,PXL_20241117_080917957.jpg,2932611,37.514675,126.977689,4080,3072,2024:11:17 17:09:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.469,2024-11-17/PXL_20241117_075656136.jpg,F,0.809742,,,,
1886,/2024-11-17,PXL_20241117_080922091.jpg,3294629,37.514675,126.977689,4080,3072,2024:11:17 17:09:22,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.674,2024-11-17/PXL_20241117_081001764.jpg,F,0.778365,,,,
1887,/2024-11-17,PXL_20241117_080925659.jpg,3522200,37.514675,126.977689,4080,3072,2024:11:17 17:09:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.309,2024-11-17/PXL_20241117_075656136.jpg,F,0.771126,,,,
1888,/2024-11-17,PXL_20241117_080951245.jpg,2613466,37.514708,126.977761,4080,3072,2024:11:17 17:09:51,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.752,2024-11-17/PXL_20241117_081001764.jpg,F,0.831486,,,,
1889,/2024-11-17,PXL_20241117_081001764.jpg,2594397,37.514708,126.977761,4080,3072,2024:11:17 17:10:01,0232,Google,Pixel 8 Pro,1, ,tbd,4,,5.052,,T,-1,,,,
1890,/2024-11-17,PXL_20241117_085518665.jpg,3887561,37.558178,126.977244,4080,3072,2024:11:17 17:55:18,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.330,,F,-1,,,,
1891,/2024-11-18,PXL_20241117_231647689.jpg,1583168,37.559247,126.98785,4080,3072,2024:11:18 08:16:47,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.692,,F,-1,,,,
1892,/2024-11-18,PXL_20241118_005312319.jpg,5280272,37.757856,128.003514,4080,3072,2024:11:18 09:53:12,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.262,,F,-1,,,,
1893,/2024-11-18,e508545b-fd4d-4b79-945d-901ddb8f9d08.jpg,3719265,0,0,4000,3000,2024:11:18 09:56:01,0220,samsung,Galaxy S23 Ultra,1, ,bad,1,,3.941,,F,-1,,,,
1894,/2024-11-18,44ba61c9-34a0-4461-8ee9-cef0414a95f6.jpg,2801543,0,0,4000,3000,2024:11:18 09:56:05,0220,samsung,Galaxy S23 Ultra,6, ,dup,2,,4.709,2024-11-18/79989570-792f-4c52-b592-5a9ec4b88782.jpg,F,0.776456,,,,
1895,/2024-11-18,502475a8-b0ae-4f69-a177-fba245d7857e.jpg,2842485,0,0,4000,3000,2024:11:18 09:56:08,0220,samsung,Galaxy S23 Ultra,6, ,dup,2,,4.790,2024-11-18/93c00b7c-aea8-44f0-a3b0-83189b3084a2.jpg,F,0.752083,,,,
1896,/2024-11-18,cd45e661-1857-4f27-9203-a834cb8bed23.jpg,2920856,0,0,4000,3000,2024:11:18 09:56:10,0220,samsung,Galaxy S23 Ultra,6, ,dup,2,,4.720,2024-11-18/79989570-792f-4c52-b592-5a9ec4b88782.jpg,F,0.780212,,,,
1897,/2024-11-18,fa99c335-1f9b-43a6-96b0-b6a35bfeb226.jpg,2893681,0,0,4000,3000,2024:11:18 09:56:12,0220,samsung,Galaxy S23 Ultra,6, ,dup,2,,4.813,2024-11-18/93c00b7c-aea8-44f0-a3b0-83189b3084a2.jpg,F,0.758253,,,,
1898,/2024-11-18,PXL_20241118_020625107.jpg,4058128,38.172756,128.493689,4080,3072,2024:11:18 11:06:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.256,2024-11-18/PXL_20241118_064638590.jpg,F,0.766020,,,,
1899,/2024-11-18,c63494f4-d0d6-4577-8608-40513cc921f6.jpg,4012214,0,0,4000,3000,2024:11:18 11:08:37,0220,samsung,Galaxy S23 Ultra,1, ,dup,2,,4.400,2024-11-18/e8b34c92-e25b-4a53-9081-9336170b57a3.jpg,F,0.973719,,,,
1900,/2024-11-18,7f0fe68f-f8a0-4fb1-9394-089dea9164ce.jpg,3961345,0,0,4000,3000,2024:11:18 11:08:40,0220,samsung,Galaxy S23 Ultra,1, ,dup,2,,4.436,2024-11-18/e8b34c92-e25b-4a53-9081-9336170b57a3.jpg,F,0.978043,,,,
1901,/2024-11-18,dc9471b9-6440-4966-967b-1f0f15ebbbef.jpg,3975025,0,0,4000,3000,2024:11:18 11:08:42,0220,samsung,Galaxy S23 Ultra,1, ,dup,2,,4.328,2024-11-18/e8b34c92-e25b-4a53-9081-9336170b57a3.jpg,F,0.976309,,,,
1902,/2024-11-18,8ff7808f-177a-4f57-bcd4-0237c4af0e68.jpg,4001731,0,0,4000,3000,2024:11:18 11:08:44,0220,samsung,Galaxy S23 Ultra,1, ,dup,2,,4.370,2024-11-18/e8b34c92-e25b-4a53-9081-9336170b57a3.jpg,F,0.987395,,,,
1903,/2024-11-18,e8b34c92-e25b-4a53-9081-9336170b57a3.jpg,4219806,0,0,4000,3000,2024:11:18 11:08:45,0220,samsung,Galaxy S23 Ultra,1, ,tbd,3,,4.463,,T,-1,,,,
1904,/2024-11-18,PXL_20241118_021901680.jpg,6679787,38.173808,128.488131,4080,3072,2024:11:18 11:19:01,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.478,,F,-1,,,,
1905,/2024-11-18,PXL_20241118_025738675.jpg,4102214,38.171622,128.488469,4080,3072,2024:11:18 11:57:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.224,2024-11-18/PXL_20241118_030335308.jpg,F,0.751704,,,,
1906,/2024-11-18,PXL_20241118_025742335.jpg,3846514,38.171622,128.488469,4080,3072,2024:11:18 11:57:42,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.463,2024-11-18/PXL_20241118_025902546.jpg,F,0.851440,,,,
1907,/2024-11-18,PXL_20241118_025744792.jpg,5966164,38.171622,128.488469,4080,3072,2024:11:18 11:57:44,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.504,2024-11-18/PXL_20241118_025902546.jpg,F,0.835463,,,,
1908,/2024-11-18,PXL_20241118_025749097.jpg,6065913,38.171622,128.488469,4080,3072,2024:11:18 11:57:49,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.422,,F,-1,,,,
1909,/2024-11-18,PXL_20241118_025753304.jpg,5865016,38.171622,128.488469,4080,3072,2024:11:18 11:57:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.513,2024-11-18/PXL_20241118_025902546.jpg,F,0.876808,,,,
1910,/2024-11-18,PXL_20241118_025833108.jpg,5799028,38.170992,128.495661,4080,3072,2024:11:18 11:58:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.350,2024-11-18/PXL_20241118_030335308.jpg,F,0.750551,,,,
1911,/2024-11-18,PXL_20241118_025902546.jpg,4230723,38.167697,128.487656,4080,3072,2024:11:18 11:59:02,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.940,,T,-1,,,,
1912,/2024-11-18,PXL_20241118_025907798.jpg,3066035,38.167697,128.487656,4080,3072,2024:11:18 11:59:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.708,2024-11-18/PXL_20241118_025902546.jpg,F,0.870624,,,,
1913,/2024-11-18,PXL_20241118_025910760.jpg,3167193,38.167697,128.487656,4080,3072,2024:11:18 11:59:10,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.499,2024-11-18/PXL_20241118_025902546.jpg,F,0.852207,,,,
1914,/2024-11-18,PXL_20241118_025932746.jpg,3130458,38.167697,128.487656,4080,3072,2024:11:18 11:59:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.773,2024-11-18/PXL_20241118_030335308.jpg,F,0.805187,,,,
1915,/2024-11-18,PXL_20241118_025936698.jpg,3170849,38.167697,128.487656,4080,3072,2024:11:18 11:59:36,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.378,2024-11-18/PXL_20241118_030335308.jpg,F,0.826186,,,,
1916,/2024-11-18,PXL_20241118_025941579.jpg,3423270,38.167697,128.487656,4080,3072,2024:11:18 11:59:41,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.615,2024-11-18/PXL_20241118_025902546.jpg,F,0.888403,,,,
1917,/2024-11-18,PXL_20241118_030028146.jpg,3547304,38.163922,128.486722,4080,3072,2024:11:18 12:00:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.920,2024-11-18/PXL_20241118_025902546.jpg,F,0.869122,,,,
1918,/2024-11-18,PXL_20241118_030031848.jpg,4311378,38.164161,128.486839,4080,3072,2024:11:18 12:00:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.081,2024-11-18/PXL_20241118_030335308.jpg,F,0.827186,,,,
1919,/2024-11-18,PXL_20241118_030231504.jpg,3484340,38.163814,128.486947,4080,3072,2024:11:18 12:02:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.534,2024-11-18/PXL_20241118_030335308.jpg,F,0.826598,,,,
1920,/2024-11-18,PXL_20241118_030237443.jpg,4292604,38.163814,128.486947,4080,3072,2024:11:18 12:02:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.686,2024-11-18/PXL_20241118_030335308.jpg,F,0.842849,,,,
1921,/2024-11-18,PXL_20241118_030241623.jpg,3168409,38.163814,128.486947,4080,3072,2024:11:18 12:02:41,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.371,2024-11-18/PXL_20241118_030335308.jpg,F,0.820849,,,,
1922,/2024-11-18,PXL_20241118_030246403.jpg,3990277,38.163814,128.486947,4080,3072,2024:11:18 12:02:46,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.689,2024-11-18/PXL_20241118_030335308.jpg,F,0.867946,,,,
1923,/2024-11-18,PXL_20241118_030250747.jpg,4062198,38.163814,128.486947,4080,3072,2024:11:18 12:02:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.614,2024-11-18/PXL_20241118_030335308.jpg,F,0.854899,,,,
1924,/2024-11-18,PXL_20241118_030257309.jpg,3568195,38.163814,128.486947,4080,3072,2024:11:18 12:02:57,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.506,,F,-1,,,,
1925,/2024-11-18,PXL_20241118_030317170.jpg,3107455,38.163875,128.486814,4080,3072,2024:11:18 12:03:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.361,2024-11-18/PXL_20241118_030335308.jpg,F,0.825669,,,,
1926,/2024-11-18,PXL_20241118_030321530.jpg,4260522,38.163875,128.486814,4080,3072,2024:11:18 12:03:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.785,2024-11-18/PXL_20241118_030335308.jpg,F,0.852472,,,,
1927,/2024-11-18,PXL_20241118_030326360.jpg,3539710,38.163875,128.486814,4080,3072,2024:11:18 12:03:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.936,2024-11-18/PXL_20241118_030335308.jpg,F,0.890180,,,,
